"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","IWD","IWA","PSH","PSD","PSA","WHH","WHD","WHA","VCH","VCD","VCA","PSCH","PSCD","PSCA","hodds_mean","dodds_mean","aodds_mean","HomeTeam.Augsburg","HomeTeam.Bayern.Munich","HomeTeam.Bielefeld","HomeTeam.Darmstadt","HomeTeam.Dortmund","HomeTeam.Ein.Frankfurt","HomeTeam.FC.Koln","HomeTeam.Fortuna.Dusseldorf","HomeTeam.Freiburg","HomeTeam.Hamburg","HomeTeam.Hannover","HomeTeam.Hertha","HomeTeam.Hoffenheim","HomeTeam.Ingolstadt","HomeTeam.Leverkusen","HomeTeam.M.gladbach","HomeTeam.Mainz","HomeTeam.Nurnberg","HomeTeam.Paderborn","HomeTeam.RB.Leipzig","HomeTeam.Schalke.04","HomeTeam.Stuttgart","HomeTeam.Union.Berlin","HomeTeam.Werder.Bremen","HomeTeam.Wolfsburg","AwayTeam.Augsburg","AwayTeam.Bayern.Munich","AwayTeam.Bielefeld","AwayTeam.Darmstadt","AwayTeam.Dortmund","AwayTeam.Ein.Frankfurt","AwayTeam.FC.Koln","AwayTeam.Fortuna.Dusseldorf","AwayTeam.Freiburg","AwayTeam.Hamburg","AwayTeam.Hannover","AwayTeam.Hertha","AwayTeam.Hoffenheim","AwayTeam.Ingolstadt","AwayTeam.Leverkusen","AwayTeam.M.gladbach","AwayTeam.Mainz","AwayTeam.Nurnberg","AwayTeam.Paderborn","AwayTeam.RB.Leipzig","AwayTeam.Schalke.04","AwayTeam.Stuttgart","AwayTeam.Union.Berlin","AwayTeam.Werder.Bremen","AwayTeam.Wolfsburg","FTHG0","FTHG1","FTHG2","FTHG3","FTHG4","FTHG5","FTHG6","FTHG7","FTHG8","FTAG0","FTAG1","FTAG2","FTAG3","FTAG4","FTAG5","FTAG6"
"35","D1","13/09/15","Hoffenheim","Werder Bremen","1","3","A",0,1,"A",10,16,5,6,13,22,7,3,2,4,0,0,1.95,3.75,3.75,1.95,3.4,3.8,1.9,3.45,3.8,1.97,3.88,3.92,1.95,3.6,3.75,1.95,3.9,3.75,1.99,3.84,3.88,1.95142857142857,3.68857142857143,3.80714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"36","D1","13/09/15","Schalke 04","Mainz","2","1","H",1,1,"D",24,15,7,4,18,20,5,7,1,3,0,0,1.85,3.75,4.2,1.87,3.5,4.33,1.8,3.5,4.2,1.88,3.82,4.38,1.85,3.5,4.33,1.9,3.8,4.3,1.76,3.99,4.96,1.84428571428571,3.69428571428571,4.38571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"37","D1","18/09/15","Mainz","Hoffenheim","3","1","H",1,1,"D",12,13,4,4,13,15,6,8,1,2,0,0,2.15,3.5,3.3,2.2,3.3,3.2,2.2,3.3,3.1,2.22,3.68,3.36,2.2,3.5,3.1,2.2,3.6,3.25,2.31,3.69,3.16,2.21142857142857,3.51,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"38","D1","19/09/15","Darmstadt","Bayern Munich","0","3","A",0,1,"A",5,18,2,6,10,8,1,5,2,1,0,0,19,7,1.17,16,7.5,1.17,12.5,6,1.2,18.7,7.5,1.2,17,6,1.2,20,7.5,1.18,15.5,6.4,1.25,16.9571428571429,6.84285714285714,1.19571428571429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"39","D1","19/09/15","FC Koln","M'gladbach","1","0","H",0,0,"D",11,9,5,2,10,16,2,2,0,3,0,0,2.4,3.3,3,2.4,3.25,2.9,2.55,3.4,2.55,2.45,3.47,3.09,2.4,3.1,3.1,2.45,3.5,3,2.53,3.45,2.98,2.45428571428571,3.35285714285714,2.94571428571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"40","D1","19/09/15","Hamburg","Ein Frankfurt","0","0","D",0,0,"D",11,7,2,4,11,17,5,11,0,4,0,0,2.5,3.5,2.75,2.55,3.3,2.65,2.5,3.3,2.65,2.58,3.63,2.8,2.5,3.3,2.8,2.5,3.75,2.8,2.51,3.52,2.96,2.52,3.47142857142857,2.77285714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"41","D1","19/09/15","Werder Bremen","Ingolstadt","0","1","A",0,0,"D",13,13,4,4,24,19,8,5,3,4,1,0,2.05,3.5,3.6,2.05,3.4,3.5,2.1,3.3,3.3,2.06,3.61,3.88,2.1,3.3,3.6,2.1,3.6,3.6,2.04,3.55,4.03,2.07142857142857,3.46571428571429,3.64428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"42","D1","19/09/15","Wolfsburg","Hertha","2","0","H",0,0,"D",14,9,4,4,16,9,7,5,1,2,0,0,1.5,4.33,6.5,1.5,4.2,6.75,1.5,4,6.1,1.51,4.54,7.32,1.5,4.2,6.5,1.53,4.5,6.5,1.73,3.93,5.31,1.53857142857143,4.24285714285714,6.42571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"43","D1","20/09/15","Augsburg","Hannover","2","0","H",2,0,"H",17,16,8,2,12,15,6,6,1,4,0,0,2,3.5,3.75,2,3.3,3.7,1.9,3.45,3.8,2.02,3.59,4.05,2,3.3,3.8,2.05,3.5,3.9,2.11,3.57,3.77,2.01142857142857,3.45857142857143,3.82428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"44","D1","20/09/15","Dortmund","Leverkusen","3","0","H",1,0,"H",22,8,10,3,10,17,3,1,1,3,0,0,1.73,4,4.5,1.75,3.6,5,1.65,3.7,4.9,1.77,4.1,4.74,1.75,3.5,5,1.8,4.2,4.4,1.71,4.16,5.1,1.73714285714286,3.89428571428571,4.80571428571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"45","D1","20/09/15","Stuttgart","Schalke 04","0","1","A",0,0,"D",26,10,9,6,11,18,6,5,3,3,0,0,2.63,3.5,2.6,2.65,3.4,2.65,2.65,3.3,2.5,2.67,3.68,2.67,2.7,3.25,2.62,2.63,3.6,2.63,2.42,3.66,3,2.62142857142857,3.48428571428571,2.66714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"46","D1","22/09/15","Bayern Munich","Wolfsburg","5","1","H",0,1,"A",17,7,12,2,11,12,5,1,1,2,0,0,1.25,6,12,1.3,5.25,11.5,1.35,4.8,7.6,1.3,6,12.12,1.29,5.5,10,1.25,6.5,13,1.26,6.7,12.7,1.28571428571429,5.82142857142857,11.2742857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"47","D1","22/09/15","Darmstadt","Werder Bremen","2","1","H",1,1,"D",9,12,3,4,20,19,5,1,3,1,0,1,2.63,3.25,2.8,2.65,3.2,2.65,2.6,3.2,2.6,2.64,3.44,2.85,2.7,3.1,2.7,2.63,3.5,2.8,3.05,3.51,2.45,2.7,3.31428571428571,2.69285714285714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"48","D1","22/09/15","Hertha","FC Koln","2","0","H",1,0,"H",17,13,8,7,12,14,6,1,1,1,0,0,2.38,3.25,3.1,2.4,3.3,2.85,2.4,3.3,2.75,2.4,3.31,3.31,2.38,3.25,3,2.38,3.4,3.25,2.49,3.5,3.01,2.40428571428571,3.33,3.03857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"49","D1","22/09/15","Ingolstadt","Hamburg","0","1","A",0,0,"D",12,8,1,3,15,16,8,5,2,1,0,0,2.3,3.3,3.25,2.3,3.2,3.1,2.3,3.3,2.9,2.31,3.34,3.45,2.3,3.2,3.2,2.25,3.4,3.4,2.41,3.34,3.26,2.31,3.29714285714286,3.22285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"50","D1","23/09/15","Hannover","Stuttgart","1","3","A",1,2,"A",8,19,3,12,15,17,3,7,3,3,0,0,2.88,3.5,2.4,2.85,3.3,2.4,2.65,3.3,2.5,2.97,3.59,2.47,3.1,3.1,2.4,2.88,3.6,2.45,3.06,3.69,2.37,2.91285714285714,3.44,2.42714285714286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"51","D1","23/09/15","Hoffenheim","Dortmund","1","1","D",1,0,"H",10,14,5,4,15,13,5,4,2,1,0,0,7,4.75,1.44,6.75,4.5,1.48,6.1,4,1.5,7.69,5.02,1.45,6.5,4.75,1.44,6.5,5,1.5,8.58,5.57,1.38,7.01714285714286,4.79857142857143,1.45571428571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"52","D1","23/09/15","Leverkusen","Mainz","1","0","H",0,0,"D",20,3,6,2,16,13,11,3,3,0,0,0,1.53,4.33,6,1.57,4,6,1.6,3.9,5,1.56,4.47,6.36,1.6,4.2,5,1.57,4.4,6,1.52,4.69,6.81,1.56428571428571,4.28428571428571,5.88142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"53","D1","23/09/15","M'gladbach","Augsburg","4","2","H",4,0,"H",21,13,12,4,20,21,6,2,2,5,0,0,2.15,3.4,3.4,2.2,3.3,3.2,2.2,3.3,3.1,2.18,3.5,3.62,2.2,3.3,3.3,2.1,3.5,3.5,2.12,3.53,3.78,2.16428571428571,3.40428571428571,3.41428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"54","D1","23/09/15","Schalke 04","Ein Frankfurt","2","0","H",0,0,"D",13,18,7,6,9,17,5,7,2,2,0,0,1.83,3.8,4.2,1.8,3.9,4.25,1.75,3.5,4.5,1.85,4.03,4.31,1.75,4,4.2,1.83,4.2,4.1,2.04,3.81,3.75,1.83571428571429,3.89142857142857,4.18714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"55","D1","25/09/15","FC Koln","Ingolstadt","1","1","D",1,1,"D",15,16,4,5,14,16,8,4,2,3,0,0,2.05,3.3,3.8,2.05,3.25,3.6,2.1,3.3,3.3,2.07,3.37,4.16,2.05,3.25,3.8,2.05,3.4,4,2.11,3.48,3.87,2.06857142857143,3.33571428571429,3.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"56","D1","26/09/15","Augsburg","Hoffenheim","1","3","A",1,1,"D",26,11,9,5,8,9,7,3,1,4,0,0,2.25,3.5,3.1,2.25,3.4,3,2.2,3.3,3.1,2.26,3.6,3.33,2.3,3.2,3.2,2.25,3.6,3.25,2.36,3.65,3.11,2.26714285714286,3.46428571428571,3.15571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"57","D1","26/09/15","Hamburg","Schalke 04","0","1","A",0,0,"D",13,10,4,5,14,14,4,4,1,3,0,0,2.88,3.5,2.4,2.85,3.3,2.5,2.75,3.3,2.4,2.88,3.56,2.55,2.9,3.2,2.5,2.8,3.6,2.5,2.8,3.67,2.56,2.83714285714286,3.44714285714286,2.48714285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"58","D1","26/09/15","Mainz","Bayern Munich","0","3","A",0,0,"D",6,17,1,9,17,11,3,4,1,1,0,0,12,6,1.25,10.5,5.75,1.28,10,5.2,1.27,13.31,6.32,1.27,12,5,1.29,13,6.25,1.29,14.5,7,1.24,12.1871428571429,5.93142857142857,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"59","D1","26/09/15","Stuttgart","M'gladbach","1","3","A",1,2,"A",22,9,6,5,15,15,12,3,4,1,0,0,2.1,3.5,3.4,2.1,3.5,3.2,2.2,3.3,3.1,2.08,3.8,3.62,2.1,3.4,3.4,2.1,3.8,3.4,2.1,3.7,3.65,2.11142857142857,3.57142857142857,3.39571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60","D1","26/09/15","Werder Bremen","Leverkusen","0","3","A",0,1,"A",9,17,0,7,12,15,2,6,1,2,0,0,3.8,3.6,1.95,3.75,3.5,2,3.3,3.3,2.1,4.21,3.8,1.93,4,3.4,1.95,4,3.8,1.95,3.96,3.89,1.96,3.86,3.61285714285714,1.97714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"61","D1","26/09/15","Wolfsburg","Hannover","1","1","D",1,0,"H",22,8,9,3,11,9,9,0,2,2,0,0,1.4,4.75,8,1.42,4.75,7.5,1.45,4,7,1.44,4.95,8.02,1.4,4.5,8,1.44,5,7.5,1.46,4.88,7.64,1.43,4.69,7.66571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"62","D1","27/09/15","Dortmund","Darmstadt","2","2","D",0,1,"A",16,4,4,3,16,13,8,0,0,2,0,0,1.14,8.5,17,1.16,8,16.5,1.15,7,15,1.15,9.5,22.4,1.14,7,21,1.13,9.5,26,1.14,10.03,25.15,1.14428571428571,8.50428571428571,20.4357142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"63","D1","27/09/15","Ein Frankfurt","Hertha","1","1","D",1,0,"H",11,14,2,6,11,14,7,3,2,1,0,0,1.95,3.5,4,1.95,3.4,3.75,2,3.3,3.6,2.01,3.75,3.91,1.95,3.5,3.8,2,3.8,3.9,2.01,3.68,3.98,1.98142857142857,3.56142857142857,3.84857142857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"64","D1","02/10/15","Darmstadt","Mainz","2","3","A",1,2,"A",14,14,4,7,12,20,2,6,1,2,0,0,3.1,3.25,2.4,3,3.1,2.45,2.6,3.2,2.6,3.21,3.39,2.42,2.9,3.25,2.45,3.1,3.4,2.38,3.14,3.44,2.43,3.00714285714286,3.29,2.44714285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"65","D1","03/10/15","Hannover","Werder Bremen","1","0","H",0,0,"D",12,19,5,6,17,11,7,6,4,1,0,0,2.6,3.4,2.7,2.65,3.2,2.65,2.5,3.3,2.65,2.66,3.55,2.76,2.62,3.1,2.8,2.55,3.6,2.7,2.39,3.59,3.09,2.56714285714286,3.39142857142857,2.76428571428571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"66","D1","03/10/15","Hertha","Hamburg","3","0","H",1,0,"H",13,8,6,2,13,15,4,5,1,1,0,0,2.2,3.2,3.5,2.15,3.3,3.3,2.2,3.2,3.2,2.17,3.38,3.8,2.15,3.25,3.5,2.15,3.4,3.6,2.31,3.36,3.45,2.19,3.29857142857143,3.47857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"67","D1","03/10/15","Hoffenheim","Stuttgart","2","2","D",1,0,"H",11,18,4,7,12,15,6,5,3,1,0,0,2.45,3.75,2.65,2.5,3.3,2.7,2.4,3.3,2.75,2.5,3.8,2.8,2.5,3.2,2.8,2.5,3.8,2.63,2.46,3.76,2.87,2.47285714285714,3.55857142857143,2.74285714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"68","D1","03/10/15","Ingolstadt","Ein Frankfurt","2","0","H",0,0,"D",14,12,4,2,11,11,4,3,1,2,0,0,2.5,3.25,2.9,2.6,3.25,2.65,2.5,3.3,2.65,2.59,3.39,2.95,2.62,3.1,2.8,2.55,3.4,2.8,2.61,3.44,2.88,2.56714285714286,3.30428571428571,2.80428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"69","D1","03/10/15","M'gladbach","Wolfsburg","2","0","H",0,0,"D",10,10,3,3,15,14,3,1,2,3,0,0,2.6,3.4,2.7,2.7,3.25,2.7,2.6,3.2,2.6,2.77,3.55,2.65,2.7,3.1,2.7,2.7,3.5,2.6,2.8,3.55,2.63,2.69571428571429,3.36428571428571,2.65428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"70","D1","04/10/15","Bayern Munich","Dortmund","5","1","H",2,1,"H",14,10,9,4,14,8,4,4,3,1,0,0,1.5,4.33,6.5,1.53,4.4,6.5,1.6,4,5.5,1.54,4.56,6.6,1.5,4.4,6,1.53,4.5,6,1.54,4.57,6.5,1.53428571428571,4.39428571428571,6.22857142857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"71","D1","04/10/15","Leverkusen","Augsburg","1","1","D",1,1,"D",22,3,8,0,13,22,9,1,2,3,0,0,1.4,4.75,8,1.4,4.75,8,1.4,4.4,7.3,1.4,5.05,9.21,1.4,4.2,9,1.4,5,8,1.41,5.2,8.26,1.40142857142857,4.76428571428571,8.25285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"72","D1","04/10/15","Schalke 04","FC Koln","0","3","A",0,1,"A",17,12,7,4,15,12,3,2,2,2,0,0,1.73,3.8,4.8,1.75,3.7,4.75,1.8,3.5,4.2,1.75,4.02,4.99,1.8,3.2,5,1.73,4,4.75,1.75,3.99,5.03,1.75857142857143,3.74428571428571,4.78857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"73","D1","16/10/15","Mainz","Dortmund","0","2","A",0,1,"A",11,16,5,6,14,16,8,4,2,1,0,0,5.75,4.75,1.5,5.5,4.6,1.53,5.5,4,1.55,6.74,4.85,1.5,6,4.4,1.5,5.75,4.75,1.53,7.3,5.06,1.46,6.07714285714286,4.63,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"74","D1","17/10/15","Augsburg","Darmstadt","0","2","A",0,2,"A",20,12,3,5,13,17,2,4,2,3,0,0,1.8,3.5,4.75,1.85,3.5,4.1,1.85,3.45,4,1.83,3.69,4.91,1.85,3.4,4.5,1.8,3.75,4.6,1.89,3.59,4.69,1.83857142857143,3.55428571428571,4.50714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"75","D1","17/10/15","Ein Frankfurt","M'gladbach","1","5","A",1,1,"D",7,16,2,6,18,14,1,1,4,3,0,0,2.45,3.4,2.88,2.5,3.3,2.7,2.55,3.4,2.55,2.4,3.58,3.08,2.5,3.2,2.9,2.3,3.6,3.1,2.63,3.58,2.77,2.47571428571429,3.43714285714286,2.85428571428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"76","D1","17/10/15","Hamburg","Leverkusen","0","0","D",0,0,"D",8,10,3,3,22,20,3,5,6,2,0,0,4.75,3.5,1.8,4.6,3.6,1.8,4.2,3.5,1.8,4.49,3.84,1.86,4.5,3.4,1.85,4.6,3.5,1.85,4.59,3.84,1.85,4.53285714285714,3.59714285714286,1.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"77","D1","17/10/15","Schalke 04","Hertha","2","1","H",1,0,"H",19,9,9,5,18,16,7,6,3,4,0,1,1.75,3.75,4.75,1.8,3.75,4.4,1.75,3.5,4.5,1.84,3.87,4.58,1.83,3.4,4.5,1.8,3.9,4.4,1.96,3.71,4.16,1.81857142857143,3.69714285714286,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
